Match_id,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11,BattingTeam_1
238174,AC Gilchrist,SM Katich,RT Ponting,MJ Clarke,A Symonds,MEK Hussey,B Lee,NW Bracken,MG Johnson,DJ Cullen,GB Hogg,Australia
238175,Shahriar Nafees,Aftab Ahmed,Rajin Saleh,Mohammad Ashraful,Habibul Bashar,Alok Kapali,Khaled Mashud,Mohammad Rafique,Mashrafe Mortaza,Abdur Razzak,Shahadat Hossain,Bangladesh
238176,CH Gayle,D Ganga,RS Morton,RR Sarwan,S Chanderpaul,WW Hinds,DR Smith,D Ramdin,IDR Bradshaw,FH Edwards,JE Taylor,West Indies
238177,L Vincent,SP Fleming,NJ Astle,SB Styris,PG Fulton,HJH Marshall,BB McCullum,JEC Franklin,SE Bond,MJ Mason,DL Vettori,New Zealand
238178,L Vincent,SP Fleming,NJ Astle,LRPL Taylor,SB Styris,BB McCullum,PG Fulton,HJH Marshall,KD Mills,SE Bond,JS Patel,New Zealand
238179,L Vincent,NJ Astle,SP Fleming,LRPL Taylor,SB Styris,PG Fulton,HJH Marshall,BB McCullum,JEC Franklin,KD Mills,SE Bond,New Zealand
238188,G Gambhir,V Sehwag,R Dravid,Yuvraj Singh,M Kaif,SK Raina,IK Pathan,MS Dhoni,Harbhajan Singh,RP Singh,S Sreesanth,India
238189,AJ Strauss,MJ Prior,OA Shah,KP Pietersen,A Flintoff,PD Collingwood,GO Jones,ID Blackwell,LE Plunkett,Kabir Ali,JM Anderson,England
238190,V Sehwag,R Dravid,IK Pathan,Yuvraj Singh,M Kaif,SK Raina,MS Dhoni,RR Powar,MM Patel,AB Agarkar,Harbhajan Singh,India
238193,V Sehwag,M Kaif,MS Dhoni,Yuvraj Singh,SK Raina,Y Venugopal Rao,RR Powar,Harbhajan Singh,RP Singh,VRV Singh,MM Patel,India
238194,AJ Strauss,IR Bell,MJ Prior,KP Pietersen,PD Collingwood,GO Jones,ID Blackwell,LE Plunkett,Kabir Ali,SI Mahmood,JM Anderson,England
238196,AC Gilchrist,SM Katich,DR Martyn,MJ Clarke,MEK Hussey,SR Watson,GB Hogg,B Lee,NW Bracken,MG Johnson,ML Lewis,Australia
238197,GC Smith,HH Dippenaar,HH Gibbs,AB de Villiers,MV Boucher,JM Kemp,SM Pollock,RJ Peterson,AJ Hall,M Ntini,A Nel,South Africa
238198,AC Gilchrist,SM Katich,RT Ponting,DR Martyn,MJ Clarke,MEK Hussey,B Lee,SR Watson,NW Bracken,SR Clark,GB Hogg,Australia
238199,GC Smith,HH Dippenaar,HH Gibbs,AB de Villiers,JH Kallis,MV Boucher,JM Kemp,SM Pollock,R Telemachus,AJ Hall,M Ntini,South Africa
238200,AC Gilchrist,SM Katich,RT Ponting,MEK Hussey,A Symonds,B Lee,NW Bracken,SR Clark,ML Lewis,MJ Clarke,NaN,Australia
238214,WU Tharanga,CK Kapugedera,KC Sangakkara,DPMD Jayawardene,RP Arnold,TM Dilshan,MF Maharoof,KS Lokuarachchi,KMDN Kulasekara,SL Malinga,M Muralitharan,Sri Lanka
238215,WU Tharanga,CK Kapugedera,KC Sangakkara,DPMD Jayawardene,KS Lokuarachchi,RP Arnold,TM Dilshan,MF Maharoof,KTGD Prasad,M Muralitharan,SL Malinga,Sri Lanka
239907,HP Rinke,T Duffin,CJ Chibhabha,BRM Taylor,E Chigumbura,GM Strydom,KM Dabengwa,NB Mahwire,RS Higgins,P Utseya,EC Rainsford,Zimbabwe
239908,CH Gayle,RS Morton,RR Sarwan,D Ramdin,S Chanderpaul,BC Lara,DJ Bravo,DR Smith,IDR Bradshaw,JE Taylor,FH Edwards,West Indies
239911,HP Rinke,T Duffin,BRM Taylor,V Sibanda,E Chigumbura,GM Strydom,KM Dabengwa,NB Mahwire,T Mupariwa,P Utseya,AJ Ireland,Zimbabwe
239912,CH Gayle,RS Morton,RR Sarwan,BC Lara,S Chanderpaul,DR Smith,CS Baugh,MN Samuels,CD Collymore,IDR Bradshaw,NaN,West Indies
239913,CH Gayle,S Chanderpaul,RR Sarwan,BC Lara,DJ Bravo,MN Samuels,DR Smith,CS Baugh,IDR Bradshaw,JE Taylor,FH Edwards,West Indies
239916,CH Gayle,RS Morton,RR Sarwan,BC Lara,S Chanderpaul,MN Samuels,DJ Bravo,CS Baugh,IDR Bradshaw,JE Taylor,FH Edwards,West Indies
239917,V Sehwag,R Dravid,SK Raina,M Kaif,MS Dhoni,Y Venugopal Rao,IK Pathan,RR Powar,AB Agarkar,Harbhajan Singh,S Sreesanth,India
239918,V Sehwag,R Dravid,SK Raina,Yuvraj Singh,M Kaif,MS Dhoni,IK Pathan,AB Agarkar,RR Powar,S Sreesanth,Harbhajan Singh,India
239919,CH Gayle,S Chattergoon,RR Sarwan,BC Lara,DJ Bravo,WW Hinds,DR Smith,D Ramdin,JE Taylor,D Mohammed,NaN,West Indies
244510,RV Uthappa,R Dravid,IK Pathan,Yuvraj Singh,SK Raina,Y Venugopal Rao,MS Dhoni,AB Agarkar,RR Powar,Harbhajan Singh,S Sreesanth,India
244511,V Sehwag,R Dravid,MS Dhoni,Yuvraj Singh,SK Raina,IK Pathan,S Sreesanth,AB Agarkar,Harbhajan Singh,RR Powar,NaN,India
247457,CH Gayle,S Chanderpaul,RR Sarwan,MN Samuels,BC Lara,DJ Bravo,D Ramdin,DR Smith,JE Taylor,DBL Powell,CD Collymore,West Indies
247458,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,BJ Hodge,MEK Hussey,SR Watson,GB Hogg,NW Bracken,SW Tait,GD McGrath,Australia
247460,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,LPC Silva,TM Dilshan,MF Maharoof,RP Arnold,WPUJC Vaas,SL Malinga,M Muralitharan,Sri Lanka
247461,WTS Porterfield,JP Bray,EJG Morgan,NJ O'Brien,AC Botha,KJ O'Brien,AR White,DT Johnston,WK McCallan,D LangfordNaNSmith,WB Rankin,Ireland
247462,AB de Villiers,JH Kallis,GC Smith,HH Gibbs,MV Boucher,SM Pollock,A Nel,CK Langeveldt,AJ Hall,JM Kemp,NaN,South Africa
247463,EC Joyce,IR Bell,MP Vaughan,KP Pietersen,PD Collingwood,JWM Dalrymple,A Flintoff,PA Nixon,LE Plunkett,JM Anderson,MS Panesar,England
247464,SC Ganguly,V Sehwag,RV Uthappa,SR Tendulkar,R Dravid,Yuvraj Singh,MS Dhoni,Harbhajan Singh,AB Agarkar,Z Khan,MM Patel,India
247465,Imran Nazir,Mohammad Hafeez,Younis Khan,Mohammad Yousuf,InzamamNaNulNaNHaq,Shoaib Malik,Kamran Akmal,Azhar Mahmood,Mohammad Sami,Iftikhar Anjum,Umar Gul,Pakistan
247466,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,BJ Hodge,MEK Hussey,SR Watson,NW Bracken,SW Tait,GD McGrath,GB Hogg,Australia
247467,EC Joyce,MP Vaughan,IR Bell,KP Pietersen,PD Collingwood,RS Bopara,JWM Dalrymple,PA Nixon,JM Anderson,LE Plunkett,MS Panesar,England
247468,RV Uthappa,SC Ganguly,V Sehwag,MS Dhoni,Yuvraj Singh,SR Tendulkar,R Dravid,Z Khan,AB Agarkar,MM Patel,A Kumble,India
247469,V Sibanda,F Kasteni,CJ Chibhabha,BRM Taylor,S Matsikenyeri,SC Williams,E Chigumbura,CB Mpofu,AJ Ireland,T Mupariwa,P Utseya,Zimbabwe
247470,DF Watts,RM Haq,RR Watson,GM Hamilton,NFI McCallum,DR Brown,CJO Smith,JAR Blain,PJC Hoffmann,JD Nel,GA Rogers,Scotland
247471,L Vincent,LRPL Taylor,SP Fleming,SB Styris,CD McMillan,JDP Oram,BB McCullum,DL Vettori,JEC Franklin,MJ Mason,SE Bond,New Zealand
247472,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,LPC Silva,RP Arnold,WPUJC Vaas,SL Malinga,MF Maharoof,M Muralitharan,TM Dilshan,Sri Lanka
247473,Kamran Akmal,Imran Nazir,Shoaib Malik,InzamamNaNulNaNHaq,Mohammad Yousuf,Younis Khan,Shahid Afridi,Mohammad Sami,Iftikhar Anjum,Umar Gul,Danish Kaneria,Pakistan
247474,NS Poonia,RR Watson,RM Haq,GM Hamilton,DR Brown,NFI McCallum,CJO Smith,CM Wright,JAR Blain,GA Rogers,PJC Hoffmann,Scotland
247475,L Vincent,SP Fleming,PG Fulton,SB Styris,CD McMillan,JDP Oram,BB McCullum,DR Tuffey,MJ Mason,JS Patel,DL Vettori,New Zealand
247476,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,LPC Silva,TM Dilshan,RP Arnold,WPUJC Vaas,SL Malinga,CRD Fernando,M Muralitharan,Sri Lanka
247477,JP Bray,WTS Porterfield,EJG Morgan,NJ O'Brien,AC Botha,KJ O'Brien,AR White,WK McCallan,JF Mooney,D LangfordNaNSmith,WB Rankin,Ireland
247478,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,MEK Hussey,SR Watson,NW Bracken,SW Tait,GD McGrath,GB Hogg,Australia
247479,MA Ouma,RD Shah,AO Suji,SO Tikolo,T Mishra,CO Obuya,TM Odoyo,JK Kamande,LN Onyango,PJ Ongondo,HA Varaiya,Kenya
247480,SD Outerbridge,OL Pitcher,DCC Borden,DL Hemp,IH Romaine,DA Minors,LOB Cann,JJ Tucker,KAD Hurdle,S Mukuddem,RDM Leverock,Bermuda
247482,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,LPC Silva,TM Dilshan,RP Arnold,MF Maharoof,WPUJC Vaas,M Muralitharan,SL Malinga,Sri Lanka
247483,CH Gayle,S Chanderpaul,RR Sarwan,MN Samuels,BC Lara,DJ Bravo,D Ramdin,LMP Simmons,DR Smith,DBL Powell,CD Collymore,West Indies
247484,EC Joyce,MP Vaughan,IR Bell,KP Pietersen,PD Collingwood,A Flintoff,PA Nixon,RS Bopara,SI Mahmood,JM Anderson,MS Panesar,England
247485,Tamim Iqbal,Shahriar Nafees,Aftab Ahmed,Shakib Al Hasan,Mohammad Ashraful,Habibul Bashar,Mashrafe Mortaza,Mushfiqur Rahim,Tapash Baisya,Abdur Razzak,Mohammad Rafique,Bangladesh
247486,WU Tharanga,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,RP Arnold,WPUJC Vaas,SL Malinga,CRD Fernando,M Muralitharan,Sri Lanka
247487,Javed Omar,Tamim Iqbal,Aftab Ahmed,Shakib Al Hasan,Habibul Bashar,Mohammad Ashraful,Mushfiqur Rahim,Mashrafe Mortaza,Mohammad Rafique,Abdur Razzak,Syed Rasel,Bangladesh
247488,JP Bray,WTS Porterfield,EJG Morgan,NJ O'Brien,AR White,AC Botha,DT Johnston,WK McCallan,PJK Mooney,D LangfordNaNSmith,WB Rankin,Ireland
247490,Javed Omar,Tamim Iqbal,Habibul Bashar,Shakib Al Hasan,Mohammad Ashraful,Aftab Ahmed,Mushfiqur Rahim,Mashrafe Mortaza,Mohammad Rafique,Abdur Razzak,Syed Rasel,Bangladesh
247491,IR Bell,MP Vaughan,AJ Strauss,KP Pietersen,PD Collingwood,A Flintoff,RS Bopara,PA Nixon,SI Mahmood,MS Panesar,JM Anderson,England
247492,PG Fulton,SP Fleming,HJH Marshall,SB Styris,CD McMillan,JDP Oram,BB McCullum,DL Vettori,JEC Franklin,SE Bond,JS Patel,New Zealand
247493,AB de Villiers,GC Smith,JH Kallis,HH Gibbs,MV Boucher,SM Pollock,M Ntini,A Nel,AJ Hall,NaN,NaN,South Africa
247494,Tamim Iqbal,Shahriar Nafees,Habibul Bashar,Mushfiqur Rahim,Shakib Al Hasan,Mohammad Ashraful,Aftab Ahmed,Mashrafe Mortaza,Mohammad Rafique,Abdur Razzak,Syed Rasel,Bangladesh
247496,JP Bray,WTS Porterfield,EJG Morgan,NJ O'Brien,KJ O'Brien,AR White,DT Johnston,WK McCallan,JF Mooney,D LangfordNaNSmith,WB Rankin,Ireland
247497,GC Smith,JH Kallis,AB de Villiers,HH Gibbs,AG Prince,MV Boucher,SM Pollock,AJ Hall,RJ Peterson,M Ntini,A Nel,South Africa
247498,WTS Porterfield,JP Bray,EJG Morgan,NJ O'Brien,KJ O'Brien,DT Johnston,AR White,D LangfordNaNSmith,AC Botha,WB Rankin,WK McCallan,Ireland
247499,WU Tharanga,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,RP Arnold,MF Maharoof,KMDN Kulasekara,HMCM Bandara,CRD Fernando,Sri Lanka
247500,IR Bell,MP Vaughan,AJ Strauss,KP Pietersen,PD Collingwood,A Flintoff,RS Bopara,PA Nixon,SI Mahmood,MS Panesar,JM Anderson,England
247501,JP Bray,WTS Porterfield,AC Botha,EJG Morgan,NJ O'Brien,KJ O'Brien,KED Carroll,DT Johnston,WK McCallan,D LangfordNaNSmith,WB Rankin,Ireland
247502,CH Gayle,DS Smith,MN Samuels,S Chanderpaul,RR Sarwan,BC Lara,DJ Bravo,CD Collymore,DBL Powell,JE Taylor,NaN,West Indies
247503,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,MEK Hussey,A Symonds,SR Watson,GB Hogg,NW Bracken,SW Tait,GD McGrath,Australia
247504,CH Gayle,DS Smith,BC Lara,MN Samuels,RR Sarwan,S Chanderpaul,DJ Bravo,D Ramdin,JE Taylor,DBL Powell,CD Collymore,West Indies
247506,GC Smith,AB de Villiers,JH Kallis,HH Gibbs,AG Prince,MV Boucher,JM Kemp,AJ Hall,SM Pollock,A Nel,CK Langeveldt,South Africa
247507,AC Gilchrist,ML Hayden,RT Ponting,A Symonds,SR Watson,MJ Clarke,NW Bracken,SW Tait,GD McGrath,GB Hogg,NaN,Australia
249207,T Duffin,V Sibanda,H Masakadza,BRM Taylor,E Chigumbura,S Matsikenyeri,TV Mufambisi,P Utseya,NB Mahwire,AJ Ireland,EC Rainsford,Zimbabwe
249211,GC Smith,LE Bosman,JH Kallis,HH Gibbs,AB de Villiers,MV Boucher,JM Kemp,SM Pollock,A Nel,M Ntini,CK Langeveldt,South Africa
249212,GC Smith,JH Kallis,HH Gibbs,LE Bosman,AB de Villiers,MV Boucher,SM Pollock,JM Kemp,AJ Hall,M Ntini,CK Langeveldt,South Africa
249213,GC Smith,JH Kallis,LE Bosman,HH Gibbs,AB de Villiers,MV Boucher,JM Kemp,SM Pollock,AJ Hall,A Nel,M Ntini,South Africa
249214,V Sehwag,SR Tendulkar,VVS Laxman,D Mongia,MS Dhoni,KD Karthik,IK Pathan,Harbhajan Singh,Z Khan,A Kumble,S Sreesanth,India
249229,SP Fleming,NJ Astle,HJH Marshall,LRPL Taylor,PG Fulton,CD McMillan,BB McCullum,DL Vettori,JEC Franklin,MR Gillespie,MJ Mason,New Zealand
249230,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,MEK Hussey,CL White,B Lee,NW Bracken,GD McGrath,MG Johnson,Australia
249232,AJ Strauss,MP Vaughan,IR Bell,KP Pietersen,PD Collingwood,A Flintoff,PA Nixon,JWM Dalrymple,J Lewis,MS Panesar,JM Anderson,England
249233,AJ Strauss,MB Loye,IR Bell,EC Joyce,A Flintoff,PD Collingwood,PA Nixon,JWM Dalrymple,CT Tremlett,J Lewis,JM Anderson,England
249234,AJ Strauss,MB Loye,IR Bell,EC Joyce,PD Collingwood,A Flintoff,JWM Dalrymple,PA Nixon,LE Plunkett,CT Tremlett,MS Panesar,England
249235,EC Joyce,MB Loye,IR Bell,A Flintoff,AJ Strauss,JWM Dalrymple,PA Nixon,RS Bopara,LE Plunkett,SI Mahmood,MS Panesar,England
249236,BB McCullum,NJ Astle,SP Fleming,LRPL Taylor,PG Fulton,CD McMillan,DL Vettori,JEC Franklin,SE Bond,MR Gillespie,JS Patel,New Zealand
249239,EC Joyce,MP Vaughan,IR Bell,AJ Strauss,PD Collingwood,A Flintoff,JWM Dalrymple,PA Nixon,LE Plunkett,SI Mahmood,MS Panesar,England
249240,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,BJ Hodge,MEK Hussey,GB Hogg,SR Watson,B Lee,NW Bracken,GD McGrath,Australia
249241,EC Joyce,MB Loye,IR Bell,AJ Strauss,PD Collingwood,A Flintoff,JWM Dalrymple,PA Nixon,LE Plunkett,SI Mahmood,MS Panesar,England
249378,KO Otieno,MA Ouma,JK Kamande,SO Tikolo,HS Modi,CO Obuya,T Mishra,TM Odoyo,NN Odhiambo,PJ Ongondo,HA Varaiya,Kenya
249379,KO Otieno,MA Ouma,JK Kamande,SO Tikolo,HS Modi,CO Obuya,T Mishra,TM Odoyo,NN Odhiambo,PJ Ongondo,JS Ababu,Kenya
249380,KO Otieno,ML Patel,MA Ouma,SO Tikolo,T Mishra,TM Odoyo,CO Obuya,BJ Patel,NN Odhiambo,PJ Ongondo,JS Ababu,Kenya
249739,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,MS Atapattu,TM Dilshan,MF Maharoof,WPUJC Vaas,M Muralitharan,SL Malinga,CRD Fernando,Sri Lanka
249740,TV Mufambisi,CJ Chibhabha,H Masakadza,BRM Taylor,S Matsikenyeri,E Chigumbura,HP Rinke,P Utseya,AJ Ireland,EC Rainsford,T Kamungozi,Zimbabwe
249741,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,MS Atapattu,TM Dilshan,MF Maharoof,M Muralitharan,SL Malinga,PDRL Perera,CRD Fernando,Sri Lanka
249742,Shahriar Nafees,Mohammad Ashraful,Aftab Ahmed,Shakib Al Hasan,Habibul Bashar,Farhad Reza,Khaled Mashud,Mohammad Rafique,Mashrafe Mortaza,Abdur Razzak,Syed Rasel,Bangladesh
249743,Rajin Saleh,Shahriar Nafees,Aftab Ahmed,Shakib Al Hasan,Habibul Bashar,Farhad Reza,Mashrafe Mortaza,Mohammad Rafique,Abdur Razzak,Mehrab Hossain jnr,NaN,Bangladesh
249744,CH Gayle,RR Sarwan,S Chanderpaul,BC Lara,WW Hinds,DJ Bravo,MN Samuels,DR Smith,CS Baugh,FH Edwards,CD Collymore,West Indies
249745,AJ Strauss,IR Bell,A Flintoff,MH Yardy,KP Pietersen,PD Collingwood,JWM Dalrymple,CMW Read,SI Mahmood,SJ Harmison,JM Anderson,England
249746,L Vincent,SP Fleming,NJ Astle,HJH Marshall,PG Fulton,JDP Oram,BB McCullum,DL Vettori,JEC Franklin,KD Mills,JS Patel,New Zealand
249747,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,MS Atapattu,TM Dilshan,MF Maharoof,WPUJC Vaas,M Muralitharan,SL Malinga,CRD Fernando,Sri Lanka
249748,WW Hinds,CH Gayle,DR Smith,RR Sarwan,RS Morton,BC Lara,CS Baugh,MN Samuels,IDR Bradshaw,JE Taylor,DJ Bravo,West Indies
249749,L Vincent,SP Fleming,NJ Astle,HJH Marshall,SB Styris,JDP Oram,BB McCullum,DL Vettori,KD Mills,SE Bond,JS Patel,New Zealand
249750,AJ Strauss,IR Bell,KP Pietersen,A Flintoff,MH Yardy,PD Collingwood,JWM Dalrymple,CMW Read,SI Mahmood,SJ Harmison,JM Anderson,England
249751,GC Smith,HH Dippenaar,HH Gibbs,AB de Villiers,JH Kallis,MV Boucher,JM Kemp,SM Pollock,RJ Peterson,A Nel,M Ntini,South Africa
249752,L Vincent,NJ Astle,SP Fleming,PG Fulton,SB Styris,JDP Oram,BB McCullum,JEC Franklin,DL Vettori,KD Mills,SE Bond,New Zealand
249753,V Sehwag,SR Tendulkar,IK Pathan,R Dravid,Yuvraj Singh,MS Dhoni,SK Raina,Harbhajan Singh,AB Agarkar,RP Singh,MM Patel,India
249755,CH Gayle,S Chanderpaul,DJ Bravo,RR Sarwan,BC Lara,MN Samuels,FH Edwards,JE Taylor,CD Collymore,NaN,NaN,West Indies
249756,V Sehwag,SR Tendulkar,D Mongia,R Dravid,M Kaif,MS Dhoni,SK Raina,IK Pathan,Harbhajan Singh,MM Patel,S Sreesanth,India
249757,AC Gilchrist,SR Watson,RT Ponting,DR Martyn,MEK Hussey,A Symonds,MJ Clarke,B Lee,MG Johnson,NW Bracken,GD McGrath,Australia
249759,S Chanderpaul,CH Gayle,RR Sarwan,DJ Bravo,BC Lara,RS Morton,MN Samuels,CS Baugh,JE Taylor,IDR Bradshaw,CD Collymore,West Indies
250668,AB de Villiers,GC Smith,LE Bosman,JH Kallis,AG Prince,MV Boucher,JM Kemp,SM Pollock,M Ntini,A Nel,RJ Peterson,South Africa
250669,Imran Nazir,Kamran Akmal,Younis Khan,Mohammad Yousuf,InzamamNaNulNaNHaq,Shahid Afridi,Mohammad Asif,NavedNaNulNaNHasan,Abdul Razzaq,Azhar Mahmood,Shoaib Malik,Pakistan
250671,Imran Nazir,Younis Khan,Kamran Akmal,Mohammad Yousuf,InzamamNaNulNaNHaq,Shoaib Malik,Abdul Razzaq,Azhar Mahmood,NavedNaNulNaNHasan,Abdur Rehman,Mohammad Asif,Pakistan
250672,Mohammad Hafeez,Imran Nazir,Younis Khan,Kamran Akmal,Mohammad Yousuf,InzamamNaNulNaNHaq,Shoaib Malik,Abdul Razzaq,NavedNaNulNaNHasan,Iftikhar Anjum,Mohammad Asif,Pakistan
251489,BB McCullum,NJ Astle,LRPL Taylor,PG Fulton,DL Vettori,JAH Marshall,HJH Marshall,JEC Franklin,AR Adams,MR Gillespie,MJ Mason,New Zealand
251491,WU Tharanga,ST Jayasuriya,MS Atapattu,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,MF Maharoof,CRD Fernando,M Muralitharan,PDRL Perera,Sri Lanka
251492,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,MS Atapattu,CK Kapugedera,MF Maharoof,WPUJC Vaas,SL Malinga,CRD Fernando,M Muralitharan,Sri Lanka
251494,ML Hayden,PA Jaques,BJ Haddin,MEK Hussey,BJ Hodge,CL White,SR Watson,GB Hogg,MG Johnson,NW Bracken,GD McGrath,Australia
251495,ML Hayden,PA Jaques,BJ Haddin,MEK Hussey,BJ Hodge,CL White,NW Bracken,GD McGrath,SW Tait,SR Watson,GB Hogg,Australia
251496,ML Hayden,SR Watson,BJ Haddin,BJ Hodge,MEK Hussey,CL White,AC Voges,NW Bracken,SW Tait,MG Johnson,GB Hogg,Australia
255961,T Duffin,V Sibanda,CJ Chibhabha,H Masakadza,BRM Taylor,S Matsikenyeri,P Utseya,E Chigumbura,T Mupariwa,EC Rainsford,AJ Ireland,Zimbabwe
256607,R Dravid,SR Tendulkar,IK Pathan,V Sehwag,MS Dhoni,SK Raina,M Kaif,AB Agarkar,RP Singh,MM Patel,Harbhajan Singh,India
256608,PA Jaques,SR Watson,RT Ponting,DR Martyn,MJ Clarke,MJ Cosgrove,BJ Haddin,GB Hogg,MG Johnson,SR Clark,GD McGrath,Australia
256610,ML Hayden,SM Katich,SR Watson,A Symonds,MJ Clarke,MEK Hussey,BJ Haddin,B Lee,NW Bracken,SR Clark,DJ Cullen,Australia
256612,R Dravid,V Sehwag,SR Tendulkar,SK Raina,Yuvraj Singh,MS Dhoni,AB Agarkar,Harbhajan Singh,RP Singh,S Sreesanth,MM Patel,India
256614,ML Hayden,SM Katich,RT Ponting,DR Martyn,A Symonds,BJ Haddin,MEK Hussey,GB Hogg,B Lee,SR Clark,GD McGrath,Australia
256615,SR Watson,SM Katich,RT Ponting,DR Martyn,A Symonds,MJ Clarke,MEK Hussey,BJ Haddin,B Lee,GD McGrath,NW Bracken,Australia
257470,LE Bosman,AN Petersen,JH Kallis,MV Boucher,JM Kemp,JJ van der Wath,JP Duminy,A Nel,CK Langeveldt,AJ Hall,R Telemachus,South Africa
257769,LMP Simmons,D Ganga,CH Gayle,MN Samuels,BC Lara,DR Smith,RS Morton,D Ramdin,IDR Bradshaw,JE Taylor,CD Collymore,West Indies
257770,CH Gayle,BC Lara,LMP Simmons,MN Samuels,D Ganga,RS Morton,DR Smith,D Ramdin,IDR Bradshaw,JE Taylor,CD Collymore,West Indies
257771,Imran Farhat,Shahid Afridi,Yasir Hameed,Mohammad Hafeez,Shoaib Malik,Faisal Iqbal,Abdul Razzaq,Kamran Akmal,NavedNaNulNaNHasan,Mohammad Sami,Iftikhar Anjum,Pakistan
257772,CH Gayle,S Chanderpaul,LMP Simmons,MN Samuels,BC Lara,D Ramdin,RS Morton,DR Smith,D Mohammed,DBL Powell,CD Collymore,West Indies
258465,AN Cook,MJ Prior,IR Bell,KP Pietersen,OA Shah,PD Collingwood,AD Mascarenhas,LE Plunkett,SCJ Broad,MS Panesar,JM Anderson,England
258466,CH Gayle,DS Smith,S Chanderpaul,MN Samuels,DR Smith,RS Morton,D Ramdin,R Rampaul,DBL Powell,FH Edwards,DJ Bravo,West Indies
258471,AN Cook,MJ Prior,IR Bell,KP Pietersen,SCJ Broad,JM Anderson,A Flintoff,AD Mascarenhas,MS Panesar,PD Collingwood,NaN,England
258472,SC Ganguly,SR Tendulkar,Yuvraj Singh,R Dravid,MS Dhoni,KD Karthik,AB Agarkar,RR Powar,PP Chawla,RP Singh,MM Patel,India
258473,AN Cook,MJ Prior,IR Bell,KP Pietersen,PD Collingwood,OA Shah,RS Bopara,SCJ Broad,CT Tremlett,JM Anderson,MS Panesar,England
258474,SC Ganguly,SR Tendulkar,KD Karthik,R Dravid,Yuvraj Singh,MS Dhoni,AB Agarkar,RR Powar,PP Chawla,Z Khan,RP Singh,India
258475,SC Ganguly,SR Tendulkar,G Gambhir,Yuvraj Singh,MS Dhoni,R Dravid,KD Karthik,Z Khan,AB Agarkar,PP Chawla,RR Powar,India
258476,AN Cook,IR Bell,MJ Prior,KP Pietersen,PD Collingwood,OA Shah,LJ Wright,AD Mascarenhas,SCJ Broad,JM Anderson,MS Panesar,England
258477,SC Ganguly,SR Tendulkar,G Gambhir,R Dravid,Yuvraj Singh,RV Uthappa,MS Dhoni,RR Powar,PP Chawla,Z Khan,RP Singh,India
259384,KL Tucker,SD Outerbridge,DA Minors,IH Romaine,DL Hemp,JJ Tucker,LOB Cann,S Mukuddem,RD Steede,RDM Leverock,SKW Kelly,Bermuda
259389,B Zuiderent,ES Szwarczynski,RN ten Doeschate,DLS van Bunge,AN Kervezee,TBM de Leede,PW Borren,LP van Troost,J Smits,MBS Jonkman,Mohammad Kashif,Netherlands
259390,CJ Smith,DA Minors,IH Romaine,DL Hemp,JJ Tucker,S Mukuddem,LOB Cann,H Durham,KAD Hurdle,RDM Leverock,SKW Kelly,Bermuda
259391,AA Mulla,AM Samad,A Bagai,DR Chumney,Qaiser Ali,S Dhaniram,GR Codrington,DES Maxwell,U Bhatti,H Osinde,KT Sandher,Canada
259793,V Sibanda,TV Mufambisi,CJ Chibhabha,H Masakadza,BRM Taylor,S Matsikenyeri,E Chigumbura,HP Rinke,P Utseya,AJ Ireland,EC Rainsford,Zimbabwe
264068,S Matsikenyeri,BRM Taylor,CJ Chibhabha,H Masakadza,SC Williams,E Chigumbura,KM Dabengwa,GB Brent,P Utseya,EC Rainsford,NB Mahwire,Zimbabwe
264069,Shahriar Nafees,Mehrab Hossain jnr,Aftab Ahmed,Shakib Al Hasan,Habibul Bashar,Mohammad Ashraful,Khaled Mashud,Mohammad Rafique,Mashrafe Mortaza,Abdur Razzak,Shahadat Hossain,Bangladesh
264070,TMK Mawoyo,CJ Chibhabha,H Masakadza,BRM Taylor,SC Williams,E Chigumbura,KM Dabengwa,ML Nkala,GB Brent,P Utseya,CB Mpofu,Zimbabwe
